timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year,naqfc_pm25_fcst_tplus1_ug_m3,naqfc_pm25_fcst_tplus2_ug_m3,naqfc_pm25_fcst_tplus3_ug_m3,cams_pm25_fcst_tplus1_ug_m3,cams_pm25_fcst_tplus2_ug_m3,cams_pm25_fcst_tplus3_ug_m3
2024-08-16 13:00:00+00:00,10.685714285714283,84.55619827906291,47.88044166564941,25.32973988850912,13,229,21.957162857055664,20.10030174255371,21.385173797607425,32.07410514960429,36.84603200326819,33.17155616855416
2024-08-16 14:00:00+00:00,10.42857142857143,47.88044166564941,25.32973988850912,14.859209060668944,14,229,20.10030174255371,21.385173797607425,23.773357391357425,36.84603200326819,33.17155616855416,31.18153202308349
2024-08-16 15:00:00+00:00,13.716666666666669,25.32973988850912,14.859209060668944,12.469640016555786,15,229,21.385173797607425,23.773357391357425,26.27114486694336,33.17155616855416,31.18153202308349,29.625459418980427
2024-08-16 16:00:00+00:00,13.36,14.859209060668944,12.469640016555786,11.08625602722168,16,229,23.773357391357425,26.27114486694336,27.701828002929688,31.18153202308349,29.625459418980427,27.619055487093647
2024-08-16 17:00:00+00:00,14.175,12.469640016555786,11.08625602722168,9.77174711227417,17,229,26.27114486694336,27.701828002929688,24.46180725097656,29.625459418980427,27.619055487093647,26.509887618431094
2024-08-16 18:00:00+00:00,13.580000000000002,11.08625602722168,9.77174711227417,8.300939242045084,18,229,27.701828002929688,24.46180725097656,18.352066040039062,27.619055487093647,26.509887618431094,24.89430706020812
2024-08-16 19:00:00+00:00,12.5,9.77174711227417,8.300939242045084,7.131210962931315,19,229,24.46180725097656,18.352066040039062,14.455866813659668,26.509887618431094,24.89430706020812,22.191676052329967
2024-08-16 20:00:00+00:00,13.05,8.300939242045084,7.131210962931315,6.273865699768066,20,229,18.352066040039062,14.455866813659668,13.222333908081056,24.89430706020812,22.191676052329967,19.346289903410252
2024-08-16 21:00:00+00:00,13.733333333333333,7.131210962931315,6.273865699768066,6.063445091247559,21,229,14.455866813659668,13.222333908081056,12.970617294311523,22.191676052329967,19.346289903410252,17.431746712759377
2024-08-16 22:00:00+00:00,10.633333333333333,6.273865699768066,6.063445091247559,6.724632898966472,22,229,13.222333908081056,12.970617294311523,12.492859840393066,19.346289903410252,17.431746712759377,15.923761864655717
2024-08-16 23:00:00+00:00,10.266666666666667,6.063445091247559,6.724632898966472,9.15376873811086,23,229,12.970617294311523,12.492859840393066,11.914896965026855,17.431746712759377,15.923761864655717,14.829215189138267
2024-08-17 00:00:00+00:00,10.5,6.724632898966472,9.15376873811086,12.21367645263672,0,230,12.492859840393066,11.914896965026855,11.340868949890137,14.591031494148865,13.607228233070146,14.226127831307167
2024-08-17 01:00:00+00:00,11.566666666666668,9.15376873811086,12.21367645263672,15.599615971247356,1,230,11.914896965026855,11.340868949890137,10.830548286437988,13.607228233070146,14.226127831307167,14.897800326707511
2024-08-17 02:00:00+00:00,10.416666666666666,12.21367645263672,15.599615971247356,19.07390371958415,2,230,11.340868949890137,10.830548286437988,10.298954963684082,14.226127831307167,14.897800326707511,16.103808064826808
2024-08-17 03:00:00+00:00,8.966666666666667,15.599615971247356,19.07390371958415,22.698532104492188,3,230,10.830548286437988,10.298954963684082,9.628473281860352,14.897800326707511,16.103808064826808,17.95553750127965
2024-08-17 04:00:00+00:00,10.8,19.07390371958415,22.698532104492188,26.35224302609761,4,230,10.298954963684082,9.628473281860352,8.800193786621094,16.103808064826808,17.95553750127965,18.874544593927567
2024-08-17 05:00:00+00:00,7.316666666666666,22.698532104492188,26.35224302609761,28.99846363067627,5,230,9.628473281860352,8.800193786621094,8.150083541870117,17.95553750127965,18.874544593927567,19.16808578528162
2024-08-17 06:00:00+00:00,9.583333333333334,26.35224302609761,28.99846363067627,31.068922718365982,6,230,10.9801607131958,10.359999656677246,9.75,18.874544593927567,19.16808578528162,21.02725815689155
